id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_assets_adj;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;total_equity_adj;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_035;0;GmbH;1561;28990;1990;127.0;GKV;1544981.24;1681537.23;1443902.77;363070.26;-3876.39;3078.72;6955.11;359193.87;339088.79;293172.94;743795.88;535355.9646;732937.51;10858.37;0.0;;;;390285.83;;;;;;;-203522.19;527398.7;286215.37;154972.27;;;583418.52;-3192.4;-444855.56
C_868;0;GmbH;1139;55101;1993;;GKV;159262.89;159262.89;154239.39;-1565.2;-2039.32;;2039.32;-3604.52;-3604.52;-4651.52;65258.2;65258.2;24170.19;29403.47;0.0;;;;8732.86;;;;;;11684.54;11684.54;42862.27;55683.54;21022.4;;;-10721.79;9017.31;-1.64e-11
C_915;0;Freiberufler;1099;69102;1978;;GKV;770385.52;770385.52;826616.26;273773.81;-90619.31;47.9;90667.21;183154.5;183154.5;149952.5;2208864.01;2133014.34;198283.62;1617793.3;0.0;133823.92;;;13104.28;;;;;;358667.09;316937.42;115961.86;52058.89;15605.74;;;528845.78;-76212.58;-296059.24
C_102;0;GmbH;1796;84130;1994;8.0;GKV;1279269.89;1279269.89;1181021.44;384229.92;-246927.3;118406.97;365334.27;137302.62;137302.62;61391.02;9201519.92;9200799.92;3680872.62;1254661.22;3682268.59;314336.15;1251843.53;3681200.2;191684.65;2817.69;;;;;583717.49;582997.49;2482662.57;114829.55;89012.38;;;-624191.07;-24411.44;1293798.43
C_932;0;GmbH;1454;45203;1998;;GKV;6228537.42;6261632.66;3695879.19;152554.02;-32582.7;3230.42;35813.12;119971.32;119971.32;7.059999999999999e-10;2682782.32;2682782.32;2155083.81;0.0;321449.0;5834.3;;;314549.19;;;;;;206249.51;206249.51;2634655.09;2071546.15;9468.96;151707.38;;81851.87;-2524.01;-55893.32
C_052;0;GmbH;1877;43220;2001;10.0;GKV;208126.24;208126.24;609793.01;1037.04;88.79;296.79;208.0;1125.83;1125.83;1127.48;247435.74;231402.34;105476.26;0.0;0.0;;;;55354.57;;;;;;141959.48;125926.08;191508.14;199019.34;170139.17;5274.77;;78850.67;-19679.67;-71504.86
C_200;0;GmbH;1471;71122;2002;;GKV;18291761.27;29280280.87;4511892.37;854883.9;-825329.2;75964.92;901384.87;29554.7;29554.7;-24582.8;50505185.1;50499736.44;33727816.96;10442146.52;501629.0;5358000.0;10401975.48;;3607000.0;40171.04;;;;;5833592.62;5828143.96;47029955.59;9312681.72;1079952.06;39699.29;;-4987029.13;-436745.38;4069695.64
C_004;0;GmbH;1591;42210;2004;17.0;GKV;104837003.2;101834153.3;53010289.99;1098577.02;-2226646.06;518321.44;2744967.5;-1128069.04;-1497942.04;-1148039.28;103766854.1;97743354.06;49127881.39;0.0;37246529.0;;;;;;;;;;17392443.67;11368943.67;58280725.23;36901408.43;25955968.83;;;7798685.8;-2200617.93;26000.0
C_952;0;GmbH;1640;80100;2004;16.0;GKV;8387539.46;8387539.46;3619402.91;299082.53;-296995.52;13143.71;310139.23;2087.01;2087.01;-7.13e-10;13089094.23;13089094.23;2085300.43;4676868.4;0.0;347700.0;;;142166.17;;;;;;3821393.4;6326925.4;2251199.34;2236855.34;461719.51;;;-440624.85;-616285.29;896829.65
C_452;0;GmbH;1640;47530;2006;;GKV;50879419.68;51088969.6;32870511.27;2581463.77;669730.55;146942.57;389450.15;3251194.32;3251194.32;2091116.76;35675165.95;35675165.95;13484589.06;3238000.0;935494.0;210000.0;3203000.0;374500.0;2526539.76;;;;;;18017082.89;18017082.89;20938551.51;7779817.52;2729217.72;;;7897427.6;-7448369.94;-408620.0
C_600;0;GmbH;1067;47919;2006;;GKV;3398271.43;3388971.43;2504478.22;46036.28;-37735.85;40.0;37775.85;8300.43;8300.43;1142.43;768603.86;768603.86;600322.84;81619.4;86661.62;198748.2;;;117389.94;;;;;;0.0;0.0;548864.14;393335.95;25181.34;;;-78398.48;58223.17;-36584.53
C_469;0;GmbH;99086;49310;1999;119.0;GKV;22593913.28;22608904.13;27692117.27;363527.57;-84100.04;29878.12;156158.32;279427.53;279427.53;268894.88;27281849.25;27281604.75;2768965.47;1126778.65;3341379.42;193810.45;739643.06;2090358.33;286579.06;;;;;;17640251.11;20044481.21;6126763.78;6196693.35;5048504.84;483749.21;;1044387.96;-747221.0;-196091.06
C_598;0;GmbH;99094;71200;2002;;GKV;5729951.4;5686732.64;2418232.96;340520.31;-147134.46;145.35;147279.81;193385.85;193385.85;125200.0;3011833.28;2987807.42;1231800.79;722238.58;437882.0;509717.3;452238.58;437882.0;165669.29;;;;;;619911.91;595886.05;1264009.93;241752.55;5215.58;227850.76;;474794.29;-145748.27;-312902.29
C_561;0;GmbH;6295;27120;1991;25.0;GKV;;;;;;;;;72143.95;;;1229777.39;762220.11;142465.76;128700.0;;;;;;;;;;;186963.52;;140866.99;;;;-29748.03;-7007.23;-12566.8
C_298;0;GmbH;6333;82999;2001;76.0;GKV;10560.0;10560.0;10740.9;278.72;1485.44;1485.44;;1764.16;1764.16;1572.15;42971.97;42971.97;1999.32;0.0;0.0;;;;;;;;;;40972.65;40972.65;42971.97;27.77;27.77;;;-109.07;0.0;0.0
C_261;0;GmbH;4179;43330;1990;;GKV;1863350.76;1860258.61;1684116.41;126406.37;78607.96;3099.75;2466.79;205014.33;205014.33;167047.5;1041000.95;1041000.95;213517.44;0.0;0.0;;;;;;;;;;827483.51;827483.51;326242.92;264702.75;132250.72;;;337334.75;-35389.33;-170000.0
C_057;0;GmbH;4416;43220;1994;;GKV;5661316.01;5661316.01;1474826.93;780061.82;-22739.56;;22739.56;757322.26;757322.26;692230.97;1916097.63;1916097.63;1451596.63;0.0;214501.0;;;;;;;;;;250000.0;250000.0;1434094.25;770890.0;676190.45;;;587654.34;-95017.44;-198116.29
C_164;0;GmbH & Co. KG;4103;68202;1997;;GKV;420465186.3;426394070.9;219843487.5;-5045192.68;-4396681.82;23272.74;4432766.48;-9441874.5;-9441874.5;-9489074.56;259227457.2;244178507.0;98749974.12;38883183.33;80480706.0;27.34;;;31330175.64;;;;;;41113593.78;26064643.57;57032945.41;80594175.23;30123026.79;23492536.68;;48939279.85;-43009552.14;10700000.0
C_757;0;GmbH;4328;68101;1996;64.0;GKV;1250.0;1250.0;1269.06;156.8;2544.79;2544.79;;2701.59;2701.59;2274.32;39096.26;39096.26;1407.27;0.0;0.0;;;;;;;;;;37688.99;37688.99;39096.26;280.78;280.78;;;-99.2;0.0;0.0
C_518;0;GmbH & Co. KG;4420;28220;2007;;GKV;1583780.37;1583780.37;798983.73;27832.22;-6239.73;2.02;6241.75;21592.49;21592.49;12489.72;385150.32;384823.32;241751.55;0.0;0.0;;;;;;;;;;143398.77;143071.77;368606.88;298036.99;1607.91;;;-32683.3;-11482.38;-2.0400000000000002e-10
C_055;0;GmbH;39288;25504;1992;78.0;GKV;9558383.03;9755116.76;4542698.13;-118066.41;-66748.46;42.2;66790.66;-184814.87;-184814.87;-189355.66;2519635.18;2480524.41;1735384.65;166442.19;283478.0;578639.4;166442.19;;302376.92;;;;;;310644.34;295219.57;2497479.18;787643.28;5301.61;;;-288184.68;-2442.0;10585.31
C_028;0;GmbH;39108;9100;2007;2.0;GKV;7534760.5;7817291.63;5202334.69;1974563.59;-877706.23;1907.45;879658.68;1096857.36;1096857.36;956424.0;55494000.39;55494000.39;6325609.53;5769857.01;18207294.69;3377825.83;5145588.88;15585704.39;204888.93;24588.82;;;;;25283099.58;25191239.16;2669751.59;671806.9;444247.55;40825.75;13698.34;3194308.18;-4268936.07;-1351348.78
C_922;0;GmbH;18320;23610;1991;;GKV;11809651.91;11809651.91;11321327.31;47442.74;-31471.04;706.47;32177.51;15971.7;15971.7;9378.7;2235119.84;2048790.53;1165310.93;227326.25;206270.3;28239.34;227326.25;206270.3;266228.81;;;;;;636212.36;449883.05;1134376.01;857043.64;156410.65;;;342423.31;-90216.29;-63066.18
C_188;0;GmbH;18581;71122;1994;;GKV;2219116.96;2245032.37;1044186.08;134432.69;-9199.01;52.29;9251.3;125233.68;125233.68;89947.51;633844.13;633844.13;311419.64;24495.68;0.0;138169.12;;;36619.88;;;;;;297928.81;297928.81;503135.24;376779.57;219452.64;;;-39264.07;-83137.88;-9488.76
C_668;0;GmbH;18273;93110;1994;31.0;GKV;922984.31;929778.31;581043.4;161892.89;-29584.04;268.05;29852.09;132308.85;132308.85;121508.9;787585.82;787585.82;655663.48;0.0;0.0;;;;18074.83;;;;;;131922.34;131922.34;196209.0;152117.84;45744.15;;;148868.59;-37022.86;-71613.23
C_687;0;GmbH & Co. KG;19300;50000;1994;;GKV;3433541.06;3433541.06;1015732.9;134481.65;-60257.99;8424.55;68682.54;74223.66;110195.93;73945.93;1952219.81;1879763.36;1576684.75;0.0;0.0;;;;;;;;;;375535.06;303078.61;1133337.64;235507.96;8055.78;182579.02;;795912.34;-384804.7;78744.74
C_375;0;GmbH;17489;86100;2004;645.0;GKV;704808.42;704808.42;188389.81;-24901.12;-631.56;532.89;1164.45;-25532.68;-25532.68;-16852.18;144099.93;135718.59;128849.93;15250.0;0.0;;;;102562.95;;;;;;0.0;-8381.34;118666.81;78645.88;14077.1;;;15422.41;-1897.73;-4181.31
C_308;0;GmbH;18069;71122;2010;6.0;GKV;1744803.8;1744803.8;642636.77;29290.94;-6314.86;21394.72;27729.58;22976.08;22976.08;14304.08;498995.5;277750.87;292858.33;52757.83;0.0;124133.8;;;13368.48;;;;;;153379.34;-67865.29;284460.84;94338.21;4015.07;;;;;
C_054;0;Sonst. Gewerbetreibende;98630;16290;1996;;GKV;6927547.9;6927547.9;6801740.83;726241.76;106208.66;35585.56;44662.96;832450.42;832450.42;717103.79;7261459.54;7120604.69;2571343.54;353165.5;0.0;560020.0;86500.0;;396673.77;;;;;;4070285.0;4196095.65;2455015.31;1567197.06;1471930.27;;;1250746.45;-79732.1;-562176.79
C_852;0;GmbH;98630;26300;2010;66.0;GKV;61697301.47;61764388.16;32798114.91;-1995586.1;3494145.92;160779.74;478487.85;1498559.82;1525342.31;1512516.01;17837788.93;15934436.7;9623929.84;547000.0;1722336.0;158355.08;547000.0;;3065302.19;;;;;;5944523.09;4041170.86;13267495.2;6013302.9;2494249.95;3046167.85;596000.0;5397597.91;-1232568.08;435600.74
C_204;0;GmbH;99734;68201;1991;43.0;GKV;22227042.26;22227042.26;11806269.96;2033172.32;-287082.57;11163.98;298386.55;1746089.75;1746089.75;1427406.45;17214792.31;17214792.31;8445289.33;842034.525;0.0;;;;381376.49;;;;;;7085433.93;7927468.455;9396579.34;4264114.07;4155330.82;;;2423188.01;-353125.83;-1061304.28
C_897;0;GmbH;99880;35220;1990;25.0;GKV;3701033.43;3701033.43;1483519.65;131481.04;-7360.7;78.22;7438.92;124120.34;124120.34;86843.92;1357804.71;1357804.71;827668.29;124359.23;0.0;;;;544923.43;;;;;;405777.19;405777.19;1330540.98;1035182.87;614949.99;400128.37;;196560.63;-6312.99;-69738.21
C_303;0;GmbH;99867;55103;1990;19.0;GKV;1316326.44;1316326.44;540464.21;-3954.49;-2664.96;7.0;2743.91;-6619.45;-6619.45;-10304.47;260391.38;260391.38;183888.2;0.0;0.0;55208.23;;;45222.78;;;;;;76503.18;76503.18;190785.24;32776.68;4843.0;23795.22;;68942.39;-39164.96;-13032.0
C_260;0;GmbH;99734;42210;2001;;GKV;44869570.37;45712434.75;18434136.15;-1745784.65;-391765.17;25.01;391790.18;-2137549.82;-2137549.82;-2197943.39;39862585.16;37870686.16;13073477.02;0.0;1100999.0;283244.15;;;2490266.95;;;;;;25688109.14;23696210.14;12009417.27;1816503.84;183415.93;;;-745767.3;-1834069.03;1107217.09
C_031;0;GmbH;99817;96040;2004;2.0;GKV;45152260.89;45367137.22;22321953.78;1719890.2;-547551.41;649.46;548200.87;1172338.79;60138.79;18079.78;26746201.25;26421501.25;16206566.61;9897410.46;250000.0;7885085.08;6051410.46;250000.0;4858781.78;;;;;;392224.18;67524.18;23818324.12;16934348.3;170446.76;;;-7688750.55;-414190.21;2175841.07
C_858;0;GmbH;15324;1500;1991;;GKV;10889826.23;10865806.56;6017328.31;468678.47;27290.81;47881.69;20590.88;495969.28;495969.28;54893.29;4200196.81;3794512.56;3327228.86;0.0;0.0;310719.94;;;694915.16;;;;;;729806.23;467283.7;3914465.77;2742387.93;14260.11;1813120.77;;293360.65;-106525.47;-157089.59
C_036;0;GmbH;15324;10390;1991;;GKV;7627708.52;7627708.52;7852887.68;265932.22;-58477.47;;58487.07;207454.75;207454.75;114141.2;3378283.32;3378283.32;2616047.81;0.0;0.0;;;;;;;;;;487370.51;762235.51;503413.91;387924.17;30791.64;;;1112442.55;-493451.88;-14896.65
C_800;0;GmbH;16247;55204;1999;66.0;GKV;38591513.71;33532140.47;26045477.29;666797.03;-25527.39;30154.89;210835.43;641269.64;611269.64;424527.23;23573449.01;75608830.55;66650603.28;1907358.11;5253120.0;848980.72;1907358.11;3576572.0;1312504.62;;;;;;4338833.16;1797749.16;12598539.28;12605331.2;8128625.0;;;3220989.91;-1535924.03;-825494.18
C_758;1;GmbH;15370;43210;2001;;GKV;9425646.74;9112083.4;6705297.82;-3801227.41;-1342241.4;1452.03;1343693.43;-5143468.81;-5385468.81;-1226398.12;15934445.02;5416886.51;3389045.02;17000.0;12528400.0;;;;347520.16;;;;;;0.0;-10517558.51;11615832.14;1290374.55;474606.84;541592.16;;733396.06;3735432.51;-4375512.47
C_844;0;GmbH;16244;41201;2007;;GKV;299017.44;299017.44;82339.93;5762.88;-291.06;;291.06;5471.82;5636.48;3743.98;46175.89;46040.82;18288.81;5870.02;0.0;;;;12898.75;;;;;;22017.06;21881.99;30655.82;31296.09;7337.5;;;3076.98;-1934.93;-6909.83
C_946;0;GmbH;16816;78100;2000;;GKV;64903.87;64903.87;72103.87;38305.09;-29622.18;;29622.18;8682.91;8682.91;8042.75;698897.28;698897.28;541777.73;122634.58;9484.97;59131.48;122634.58;9484.97;;;;;;;25000.0;25000.0;100275.18;0.0;;;;-50665.09;-344.53;42135.34
C_921;0;GmbH;16833;10820;2002;130.0;GKV;7799500.39;7091042.89;4173080.01;120651.45;-22397.24;31.64;22428.88;98254.21;98254.21;79756.21;2355844.25;4131072.26;2916397.6;124666.67;0.0;550624.31;91666.67;;17970.77;;;;;;1090007.99;1090007.99;2195135.76;832221.25;28182.88;785073.79;;-928477.82;-58963.82;-236272.58
C_384;0;GmbH;6861;21200;1996;196.0;GKV;15882937.17;15882937.17;3051356.06;406187.68;-142775.23;;142775.23;263412.45;263412.45;178170.04;5441853.76;5441853.76;3865264.68;18709.71;0.0;2135776.97;18709.71;;234369.15;;;;;;1557879.37;1557879.37;5347944.76;2730442.76;141045.75;2391745.7;;353618.67;-110635.96;-7809.45
C_748;0;GmbH;6861;46120;1995;11.0;GKV;86376.11;86376.11;89053.28;42366.0;-32251.28;;32251.28;10114.72;10114.72;4715.92;787410.7;485878.48;178096.07;609314.63;0.0;95119.59;;;23046.01;;;;;;;-301532.22;1851.14;2844.62;;;;40034.66;0.0;-92425.49
C_100;0;GmbH;6386;35113;2010;;GKV;38157124.0;38384162.56;41630612.74;2447814.19;2756458.29;3637983.0;881524.71;5204272.48;5204272.48;3557867.32;103228923.2;103228923.2;75599070.8;0.0;0.0;;;;1154444.9;;;;;;27629852.38;27629852.38;18380262.91;18527175.73;;25529.33;;-3712719.79;-36840510.2;40519475.83
C_688;1;GmbH;8340;24510;1990;290.0;GKV;4465555.73;4217180.91;1706787.26;88086.53;-27225.26;279.18;27581.62;60861.27;60861.27;57057.22;1698768.04;1292040.08;968066.82;3577.59;0.0;213069.35;;;405111.54;;;;;;320395.67;320395.67;1485119.67;607607.62;66652.88;;;-50965.97;-4925.16;82774.58
C_226;0;Genossenschaft;9356;46389;1992;136.0;GKV;156147574.7;156147574.7;34820347.32;10254969.53;78685.8;78691.09;5.29;10333655.33;10333655.33;1.6799999999999998e-08;48705862.51;48705862.51;48205862.51;0.0;0.0;;;;4080563.96;;;;;;500000.0;500000.0;44356090.75;39678995.92;536687.43;4144917.47;;-28382126.08;-605974.53;204742.05
C_816;0;GmbH;8412;20600;1992;27.0;GKV;37443708.9;37443708.9;5713755.18;524138.39;-43285.05;1623.71;44908.76;480853.34;480853.34;321931.55;6763984.17;6763984.17;4625071.09;124342.22;61042.22;1390987.7;124342.22;61042.22;2302413.71;;;;;;1953528.64;1953528.64;5907376.17;3973506.16;1155769.51;2724910.65;;1366776.78;-180053.43;54177.87
C_397;0;GmbH;19053;35220;1996;;GKV;2445287.94;2398787.94;1093552.62;154024.45;-1893.11;349.85;2242.96;152131.34;152131.34;105661.69;700851.78;586868.26;342647.14;0.0;0.0;;;;92170.86;;;;;;244221.12;244221.12;613116.08;409631.81;173658.23;;;219523.57;-5320.14;-125000.0
C_753;0;GmbH;19348;46520;1998;;GKV;141571.16;141571.16;141571.16;-2210.11;201687.75;6719.0;;199477.64;199477.64;162576.01;524122.55;524122.55;36667.0;0.0;27959.0;;;;;;;;;;459496.55;459496.55;472993.36;472993.36;;;;0.0;0.0;-5.8200000000000003e-11
C_267;0;GmbH;23923;32900;2006;157.0;GKV;329976.11;329976.11;335303.74;-502.99;323.3;323.3;;-179.69;-179.69;-178.75;44861.52;40611.55;19745.57;0.0;0.0;;;;;;;;;;25115.95;20865.98;32752.82;23612.37;19954.5;;;24893.94;-21550.82;-8.19e-12
C_676;0;GmbH;7743;68200;1992;30.0;GKV;4221475.0;4221475.0;1581933.22;120106.94;-45689.73;1569.77;47259.5;74417.21;74417.21;65245.42;998072.08;994963.51;543077.51;140542.31;240501.99;330684.43;140542.31;240501.99;171497.27;;;;;;73950.27;70841.7;374264.83;292407.86;25912.94;214379.49;;185209.48;-158047.12;46811.45
C_930;0;GmbH;7318;91020;1994;65.0;GKV;477527109.1;460527123.0;149894548.1;21700327.95;-1181349.76;631642.39;1812992.15;20518978.19;20397294.19;1.49e-08;264205032.2;169009223.2;147289688.1;77131182.96;9896738.0;;;;52491614.93;;;;;;47436092.7;-65308385.85;246883980.9;7628087.83;232549.58;;;9520201.84;-3764118.15;-6555337.22
C_185;0;GmbH;99628;41201;1990;;GKV;178684.41;178684.41;226991.65;124966.54;-7401.99;;7401.99;117564.55;117564.55;109480.63;245422.53;245422.53;85285.09;0.0;0.0;;;;;;;;;;160137.44;160137.44;2080.02;7839.13;865.62;;;169761.88;72494.0;-146987.95
C_335;0;GmbH;99425;71122;1990;35.0;GKV;3180891.54;3165891.54;2781084.31;207680.37;-40889.81;627.83;41529.64;166790.56;166790.56;122225.64;1762160.9;1762160.9;1080084.53;0.0;0.0;;;;;;;;;;682076.37;682076.37;1060792.46;801874.49;8068.21;;;-2303.91;-94779.27;-3.49e-10
C_650;0;GmbH;99091;80100;1991;;GKV;890833.32;890833.32;425694.2;30987.94;-287.85;946.59;1234.44;30700.09;30700.09;22748.01;199330.89;199330.89;94033.55;0.0;0.0;;;;37407.63;;;;;;105297.34;105297.34;145802.89;145802.89;22575.85;88562.17;;28425.24;-24159.66;4.370000000000001e-11
C_388;0;GmbH;17329;70100;2009;;GKV;5222364.01;5222364.01;80341.91;11786.82;;;;11786.82;11786.82;8137.01;949370.42;949370.42;681008.79;0.0;0.0;;;;;;;;;;233628.96;268361.63;907683.88;829077.44;140232.31;;;-109382.12;0.0;6.69e-10
C_078;1;GmbH;33609;46100;1946;142.0;GKV;1482031.13;1482031.13;1501092.75;49377.0;-16192.41;;16192.41;33184.59;33184.59;17857.5;407850.59;407850.59;189355.56;126129.51;0.0;49.48;;;;;;;;;92365.52;92365.52;258168.86;232039.07;253.62;;;1420.97;-85440.52;76251.65
C_796;0;GmbH;33602;49310;2005;219.0;GKV;107652.82;107652.82;1396887.53;-1978885.86;3441527.41;145547.74;483980.65;1462641.55;1462641.55;1247641.55;29792419.11;28287419.11;10599636.96;12150000.0;181450.5;;;;23653.88;;;;;;6861331.65;5356331.65;6103736.97;4544498.14;2896.8;158632.0;;-2976348.89;2929286.95;0.0
C_344;0;GmbH;33607;41000;2006;;GKV;3070058.23;3256077.1;1411299.61;225050.06;-2707.11;758.44;3465.55;222342.95;222342.95;157850.46;1827502.75;986129.24;437469.98;0.0;0.0;;;;;;;;;;548659.26;548659.26;1679348.07;795197.48;232103.27;520874.23;;69497.13;-41509.23;-10664.28
C_079;0;Genossenschaft;46286;46230;1900;52.0;GKV;122864687.1;123017520.2;74894176.99;3279679.92;-749982.12;177098.73;1020790.07;2529697.8;2529697.8;1483238.14;76019351.82;75489451.82;28499626.71;3339950.08;6808988.98;9228302.25;3332149.22;883113.18;5771744.64;;;;;;37177136.05;36840886.05;51015478.39;24735657.44;671611.25;;;5454666.4;-2589137.54;-1128702.39
C_476;0;GmbH;45659;46389;1989;;GKV;5443230.63;4752410.17;3314213.47;360486.88;3383.57;3383.57;;363870.45;363901.78;-5.59e-10;2513576.13;2513576.13;1231489.75;330.26;0.0;;;;166848.48;330.26;;;;;1281756.12;1281756.12;2074321.19;1128485.98;35.0;;;426021.12;-67401.2;-359517.59
C_511;0;GmbH & Co. KG;45721;47700;2003;;GKV;3212542.72;3488081.22;1727316.14;8087.39;-24981.59;;24981.59;-16894.2;-22883.59;-35387.33;1836534.25;667413.16;324727.87;258335.36;0.0;87642.57;;;40937.72;;;;;;84349.93;84349.93;1526096.19;216423.44;6589.22;156802.35;;117152.79;-264152.89;177054.86
C_614;0;GmbH;44651;49420;2008;;GKV;9791144.55;9791144.55;1411370.31;177142.93;-34601.41;13431.33;50108.93;142541.52;129782.35;103933.27;2741354.58;2741354.58;808639.68;0.0;30649.0;;;;;;;;;;1902065.9;1902065.9;1533302.97;632766.43;97032.74;;;669236.56;692625.13;-1.4000000000000001e-09
C_996;0;GmbH;59457;46721;1980;134.0;GKV;2952785.95;2952785.95;2242679.39;20655.91;-33049.43;;33049.43;-12393.52;19971.77;2611.25;547847.12;547847.12;533513.13;0.0;0.0;427719.47;;;94829.3;;;;;;14333.99;14333.99;464324.66;328129.78;35.13;;;-72226.46;42509.34;-23410.0
C_764;0;GmbH;44143;46154;1939;;GKV;5015171.72;5015171.72;1278717.08;611392.2;-31351.5;8937.67;40302.17;580040.7;580040.7;4.4699999999999996e-10;3528039.1;2836862.75;1374502.38;319573.02;965572.0;75463.98;319573.02;885000.0;396042.62;;;;;;819572.7;177215.35;2091967.66;1435703.31;1164143.33;182427.35;;1876159.37;-60719.3;-663760.72
C_529;0;GmbH;44379;33200;1990;;GKV;3627612.32;3735502.32;3653586.24;169690.57;-20449.45;26879.56;48862.89;149241.12;149241.12;100084.11;1925121.34;1915240.74;829084.08;464000.0;145000.0;400054.07;464000.0;145000.0;7065.23;;;;;;487037.26;477156.66;1195714.34;491442.42;32058.15;396207.4;;138513.63;-250180.75;704360.15
C_091;1;GmbH & Co. KG;44532;68102;1996;;GKV;191311.75;187311.75;148884.75;65823.42;-7049.62;0.2;7049.82;58773.8;58773.8;53885.8;170925.8;150771.88;170925.8;0.0;0.0;;;;;;;;;;;-20153.92;46398.58;24916.78;2630.92;;;53851.47;-518.68;-56687.75
C_170;0;GmbH;44269;46510;1996;55.0;GKV;34395716.34;32119966.18;13716279.59;654767.81;-150037.68;10778.83;160238.98;504730.13;504730.13;383801.17;35222988.27;13359420.2;8633498.54;1330259.06;0.0;594718.23;327742.96;;2595901.93;1001054.7;;;;;3395662.6;3395662.6;28967523.74;6972091.65;5370455.13;;;2860029.34;-2396019.31;-995106.87
C_892;0;AG;58097;49310;1884;292.0;GKV;2692641.01;2656949.97;1657869.66;-35753.2;-37996.02;1569.78;39565.8;-73749.22;-80901.22;-84990.11;1051757.12;1051368.96;310225.47;7202.0;235337.42;;;;187856.84;;;;;;498992.23;498604.07;673750.18;485645.98;229053.28;245479.96;;291212.64;-50115.44;-40424.0
C_728;0;GmbH;32051;46510;1983;96.0;GKV;938685.52;938685.52;570103.11;30431.67;99.13;875.9;776.77;30530.8;30530.8;21679.62;211018.43;211018.43;111341.2;0.0;0.0;;;;53645.88;;;;;;99677.23;99677.23;190394.54;175411.56;45885.18;;;28319.98;-9530.41;-15255.77
C_097;0;GmbH;32257;25100;1984;;GKV;1870037.83;1895149.2;1108564.6;77234.41;807.16;807.16;;78041.57;78041.57;52191.42;1859243.79;1052862.51;220823.61;0.0;0.0;;;;22707.97;;;;;;832038.9;832038.9;1755349.04;782317.42;447356.9;311405.06;;56461.32;-59561.73;-2.33e-10
C_272;0;GmbH;32257;47523;2001;16.0;GKV;373585.17;394906.89;284552.62;102805.89;2646.66;3080.13;433.47;105452.55;105452.55;72614.92;291002.07;214188.21;134046.51;0.0;0.0;;;;4345.88;;;;;;156955.56;80141.7;193259.24;191779.34;191312.37;;;115530.31;58956.69;-110136.86
C_880;1;Einzelfirma;32051;25110;2006;;GKV;70523.41;70523.41;71547.05;48688.1;-3755.82;34.14;3789.96;44932.28;44932.28;-3148.72;354985.43;23704.19;330412.24;24573.19;0.0;;;;4303.4;;;;;;;-331281.24;16992.12;16992.12;207.8;;;1189.11;0.0;-12471.86
C_270;0;GmbH;58513;46432;1982;103.0;GKV;5774887.11;5774887.11;4507486.16;120110.67;-124157.15;7738.19;119844.86;-4046.48;-4046.48;-10298.85;3556975.02;3556975.02;3507765.52;0.0;0.0;;;;;;;;;;49209.5;49209.5;705560.02;602349.02;47891.0;509069.52;;512687.64;-1002364.17;-1.67e-10
